pathway	zr2502_1_R1	zr2502_10_R1	zr2502_11_R1	zr2502_12_R1	zr2502_13_R1	zr2502_14_R1	zr2502_15_R1	zr2502_17_R1	zr2502_18_R1	zr2502_19_R1	zr2502_2_R1	zr2502_20_R1	zr2502_21_R1	zr2502_22_R1	zr2502_23_R1	zr2502_24_R1	zr2502_25_R1	zr2502_26_R1	zr2502_27_R1	zr2502_28_R1	zr2502_29_R1	zr2502_3_R1	zr2502_30_R1	zr2502_31_R1	zr2502_32_R1	zr2502_33_R1	zr2502_34_R1	zr2502_35_R1	zr2502_36_R1	zr2502_37_R1	zr2502_38_R1	zr2502_39_R1	zr2502_4_R1	zr2502_40_R1	zr2502_41_R1	zr2502_42_R1	zr2502_43_R1	zr2502_44_R1	zr2502_45_R1	zr2502_46_R1	zr2502_47_R1	zr2502_48_R1	zr2502_49_R1	zr2502_5_R1	zr2502_50_R1	zr2502_51_R1	zr2502_52_R1	zr2502_53_R1	zr2502_54_R1	zr2502_6_R1	zr2502_7_R1	zr2502_8_R1	zr2502_9_R1
PWY-7220	692.2467644521139	1656.8275862068965	787.1170313986679	1183.942431651478	426.99619047619046	1380.0213010561158	1729.2445582805383	947.6111573688593	2279.1542927733167	1116.0762560874214	1366.584860557769	1019.553974484789	1762.0586170585061	596.6208016509975	784.9642730436512	1750.844669343604	1418.9865523289807	2382.756673967365	1406.9221766140436	2043.1837042625427	1712.065667835512	1240.7189272821042	2088.6336194914684	2304.951133972411	1558.1076923076923	1123.2	1878.0617168129731	1065.8559401309635	1149.8351206434318	1681.1709112840417	1819.6892884598522	1308.2611859058716	2437.352021746517	2097.071317346621	1955.6433530570548	1693.1473619001317	1569.6807147418679	1027.3039607450294	1568.471717640578	2068.7830321935144	1883.3929343501165	2365.123475777216	2251.4428656733517	1647.1963529794853	1837.087957953316	793.8000000000001	1686.700460829493	3055.5545411616563	1819.1138823529413	1946.5896502405408	1644.352689195621	2830.016149926591	2008.8024743576186
PWY-7221	636.0	1351.0217466344495	665.0	1033.0	373.0	1085.18	1482.2938984559994	872.1534139148717	2101.1178214560227	1075.257427179592	1196.0	888.5475125032904	1419.5800000000002	478.53	628.36	1673.4639556956354	1314.0447083478869	2211.134035196155	1104.67	1807.0821602252365	1513.6186770428017	1196.0	1977.0861841312694	2060.2478180196317	1393.0212765957447	935.9999999999999	1519.5837861023736	900.0	982.0000000000001	1366.7449409131355	1509.0732664078034	1068.2945412709507	2332.299717930393	1778.7959106399092	1545.3062706490903	1411.674341491951	1257.3125560955668	847.4890570164122	1268.599925717421	1869.4369220607662	1541.36	2211.529686937747	1911.1699999999998	1432.0	1657.4875886524821	783.3579033579034	1397.0	2652.5121143454767	1669.7401000714797	1652.9999999999998	1428.9415384615384	2496.1625739091046	1615.0
PWY-7222	692.2467644521139	1656.8275862068965	787.1170313986679	1183.942431651478	426.99619047619046	1380.0213010561158	1729.2445582805383	947.6111573688593	2279.1542927733167	1116.0762560874214	1366.584860557769	1019.553974484789	1762.0586170585061	596.6208016509975	784.9642730436512	1750.844669343604	1418.9865523289807	2382.756673967365	1406.9221766140436	2043.1837042625427	1712.065667835512	1240.7189272821042	2088.6336194914684	2304.951133972411	1558.1076923076923	1123.2	1878.0617168129731	1065.8559401309635	1149.8351206434318	1681.1709112840417	1819.6892884598522	1308.2611859058716	2437.352021746517	2097.071317346621	1955.6433530570548	1693.1473619001317	1569.6807147418679	1027.3039607450294	1568.471717640578	2068.7830321935144	1883.3929343501165	2365.123475777216	2251.4428656733517	1647.1963529794853	1837.087957953316	793.8000000000001	1686.700460829493	3055.5545411616563	1819.1138823529413	1946.5896502405408	1644.352689195621	2830.016149926591	2008.8024743576186
PWY-7228	662.9324519727329	1497.2041536830864	720.9237472766885	1103.3326932038663	398.1758436944938	1214.968947840894	1602.3517090244359	919.0874656819568	2200.473113586649	1107.6348808643593	1275.6147266641874	954.7907798788661	1572.3867306567313	531.0900606233798	697.9858196979749	1730.213418469618	1373.7183432582926	2321.241069713988	1237.6091431654966	1930.0399554570263	1609.3228755139091	1217.9491203645107	2050.612119974659	2185.7508869452836	1476.4756264236903	1021.0909090909091	1634.6063413772822	975.9314775160599	1059.31089842544	1511.8540777386079	1652.0272608247765	1184.5465259474915	2419.2346471623405	1941.5273292001614	1733.4590350297153	1555.87777353237	1402.280753327953	941.015374401339	1408.134635772801	1991.6291554648744	1695.2969098430851	2321.7281145320267	2067.3986269885304	1532.078443249792	1745.746154398581	797.3455735545355	1528.242171189979	2858.0268599727688	1747.8739165158754	1787.8219488894194	1532.180849819723	2677.2365761332226	1790.503770028275
PWY-7229	730.2004988845339	1661.6336033151254	811.6564020956453	1250.1079453094312	437.05540211210393	1384.8516252039203	1822.5243796693314	979.116307594588	2406.3202233164498	1160.6281395852216	1432.451141798925	1053.3500490900972	1791.808852845849	598.659601859247	791.2245135134747	1871.748515853997	1528.1113949283697	2547.3684324056885	1406.7397753549083	2120.927745723198	1805.2213093329524	1364.2036385012398	2218.35089143934	2438.9266455413967	1639.697791060291	1266.2911376656564	2074.4063777629744	1195.4050181226423	1187.2427590670015	1848.7708815841513	1979.9527121193598	1450.8687071258246	2575.951026900031	2420.3722354275774	1966.269787480783	1738.1823915022703	1579.3591165414025	1052.710029677829	1615.2157988031324	2218.4100191069565	1936.4870140468702	2529.778863637643	2327.686930634581	1779.034628624856	1963.0318027293893	887.74558159357	1733.8798658130418	3309.84808075301	1943.6244689867635	2092.011593242383	1870.8135644937422	2922.1885991975937	2042.9096436060108
PWY-7234	372.70406235956625	1179.178516936222	575.6250712358953	884.3966386172216	261.94250513347026	1037.202199678221	1118.2004639695049	672.0265339966833	1718.4162484037015	759.7431633407243	832.2594443007596	862.0	1338.2771858248384	478.5299999999999	628.36	1231.5346085749686	1072.9135556107863	1457.4781362502365	1004.2099980741866	1319.5806407881958	944.1476624340667	348.80047662773586	1009.924699418355	963.6589899404228	1217.5540678342165	936.0	1314.443629116984	859.2891760904686	922.5947241706787	1353.7379840683122	1342.185762411454	1033.1831555265442	1620.563135926532	1561.2794509659118	1483.283343129446	1330.3254454722078	1188.961197961948	796.0775889357666	1272.046661147395	1404.6655686466338	1164.1821724897854	1543.019385361	1239.0905896899408	968.2132767482219	988.7329989206561	317.97197628216094	995.5365756978321	2043.4264907385163	1183.6798479912447	1326.0020063872676	1310.1705343312537	1993.2671982199145	1466.3956480637469
PWY-7237	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	13.56	16.28	26.289999999999996	258.0	0.0	426.86	119.58	211.70999999999998	127.14000000000001	202.86	226.0	7.86	0.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	0.0	395.99999999999994	313.0
PWY-7242	0.0	695.0422547850004	0.0	73.69121813031163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.64056939501779	0.0	0.0	0.0	0.0	11.924050632911394	178.48430151636288	31.375609756097564	0.0	330.569844577344	203.0855142476081	199.71348031185977	0.0	177.4049093729323	1176.7765364995587	602.8888045834027	663.9572406932525	540.1579732111493	658.9858025747361	475.58631420547334	154.15107487314955	206.95062603429852	0.0	0.0	0.0	0.0	552.2151357528217	0.0	0.0	0.0	110.13937282229965	476.748031496063	715.1835616438358
PWY-7254	0.0	971.2790762824383	0.0	668.0617848351861	0.0	859.8605253477797	928.14527751191	516.1045179586381	1018.7340486688147	298.6960331729763	0.0	431.6708247305066	1153.7892928680537	337.00355365431386	551.9744293401899	0.0	0.0	148.60070477170788	794.3313732931723	0.0	0.0	0.0	79.53291285967676	0.0	0.0	0.0	575.6524195562822	0.0	407.57251035862265	869.711653875622	876.5817110193804	549.5500199037972	0.0	677.9372705416524	1386.4815738316547	481.7431011855151	1034.6061080519353	559.6438078754596	953.2308912078857	1173.2653761527988	1165.304153467126	597.3503709295497	1230.0200871348545	390.4563262409114	568.1177411220443	85.64131634762515	1187.5149450857484	1081.0763503110709	821.9754918731524	468.685266239422	0.0	1271.0153367423138	1022.029117956057
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.94120730322355	0.0	138.76085761407367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.17638212136029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0347877237032	0.0
PWY-7323	192.69595682774053	0.0	472.17235953749633	840.1583858512645	0.0	813.3606828065465	1021.3739036933674	246.03400198515567	1385.1741154216993	625.3765826084591	1044.0514041656324	429.6902295011955	229.42205839227015	36.7498658882396	0.0	1152.1179093531446	980.1488544003985	1790.0772203056315	468.2790277971962	1129.0494041534157	897.9328158925306	1041.8009572211415	1590.3351449786553	1539.3706268046647	1153.3462175341142	0.0	815.4001441860431	150.2592464569651	498.17214822055183	108.41038981270971	372.36680994031497	41.35847254403161	1587.4835223380053	1007.5593739991431	222.69052284642598	536.9041014404395	0.0	0.0	240.2788219057507	1100.0911770261218	860.1688480168237	1802.8817707039113	784.6225984035249	995.7598738897206	1377.2363485629066	692.3262369733787	878.6721425124395	1370.338068627189	1290.023353890493	1145.7393781977457	466.4768420244333	1371.8688609679623	316.15420538599363
PWY-7328	0.0	836.0803356238357	0.0	506.85587706324264	0.0	0.0	0.0	207.93438119542077	751.5420632833994	389.6793671885203	385.35811088809845	328.19800576972455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.779124403676319	287.0379040388737	38.30851185700324	333.27088557151893	883.3320104777702	727.6976106569944	159.72301625084918	288.9439896814914	297.8162616376757	1318.2023845995468	996.6620083296186	881.0745885075866	694.6492863979787	630.2418623094857	936.8022510682105	474.411730426731	793.4177677974126	0.0	694.1604515960593	0.0	0.0	669.677003060931	1164.6787762109443	636.0340184525651	1000.7024906105677	850.7154047399073	686.5846282423306	883.2669428747116
PWY-7332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	532.8352098543974	0.0	309.89846170967144	768.9073635649784	764.2777717307009	0.0	0.0	920.4584457850898	1317.7623325344284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1169.2344393541623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.9132916127036	0.0	0.0	0.0	0.0	0.0	856.5882999876308	0.0
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	246.81047056774466	0.0	151.69226793668838	172.2130331705374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.43771320162983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401.15387073264037	0.0	0.0	0.0	0.0	0.0	69.12025912098234	0.0	0.0	0.0	0.0	0.0
PWY-7371	81.99999999999999	0.0	0.0	0.0	0.0	0.0	168.0	0.0	113.0	0.0	370.0	0.0	232.0	0.0	136.0	108.45436893203883	171.0	514.3299999999999	43.755117113315045	106.0	212.0	374.00000000000006	254.0620842572062	0.0	426.0	0.0	58.32663316582916	0.0	217.0	0.0	0.0	0.0	270.791015625	510.0	0.0	62.0	0.0	0.0	0.0	264.67	95.64037220952075	200.0	0.0	475.0	770.0	276.99999999999994	125.41071958195043	751.0	341.00000000000006	166.99999999999997	0.0	0.0	0.0
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	18.360655737704917	0.0	0.0	0.0	0.0	0.0	211.1174916859407	0.0	10.121632879755627	0.0	0.0	160.36995114103559	40.4586229604156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401.4457831325301	0.0	0.0	0.0	0.0	0.0	56.08299097495869	70.96286932140484	61.53846153846153	0.0	310.2040816326531	0.0	95.05630026809649	110.29286333106654	585.8629834254143	0.0	142.52586206896552	0.0	0.0	0.0
PWY-7374	82.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	113.0	0.0	370.0	0.0	231.99999999999997	0.0	136.0	98.7168610816543	171.0	492.0370983906637	33.0	106.00000000000001	212.00000000000003	374.0	242.04055766793408	0.0	426.0	0.0	56.07246376811595	0.0	217.0	0.0	0.0	0.0	254.76846747519292	510.0	0.0	62.0	0.0	0.0	0.0	257.74011654389244	47.99196787148595	191.48936170212764	0.0	475.0	770.0	263.24670287044216	94.88750969743988	750.9999999999999	341.0	167.0	0.0	0.0	0.0
PWY-7376	0.0	320.3437222267552	0.0	278.4997194383439	0.0	0.0	0.0	195.93090834209454	651.7742124464672	140.9817142426126	0.0	248.26118051511267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.61050241382534	0.0	235.27984165180771	0.0	0.0	0.0	0.0	0.0	379.40652844231204	292.259551002524	329.8636480041894	266.9842049715175	243.20483826807956	403.35343265387286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.81307466940365	0.0	0.0	349.01351883443346	0.0
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.86451502995615	0.0	0.0	0.0	0.0	0.0
PWY-7392	0.0	846.9210717461698	0.0	702.5799048790894	0.0	889.9216001517299	1115.158283249909	518.4062969168259	894.076903304943	526.0782435969536	626.5539333824745	367.4290446522212	1128.0825748820007	380.30260992866687	546.5057000871492	785.5192023162779	684.3463134002143	989.066031222476	825.4499131443279	859.1746068623976	765.2800115080131	586.5050262668507	1239.5184129867314	1131.266907904094	0.0	0.0	655.3196197614529	0.0	453.6610049158515	834.88119136261	949.91405749543	594.4273387688024	948.9093577336961	1412.0546099090657	1012.1245718401037	656.0178164523817	850.5393945732542	406.4033441703566	729.2797791684401	957.8130097024799	1309.1280650541783	859.317193833948	1489.057526254691	587.8066894815537	1048.8741326178763	398.17741166213096	1071.3103741713956	1668.9622166749941	1117.7926605427149	849.1312043020323	0.0	1474.5729508518325	802.7722956062094
PWY-7400	650.9839481175339	1275.9951736784458	597.5542334015578	1258.7249323992032	332.22610645662274	1090.3640469800334	1366.9978445524541	911.4071552434266	2151.2213836183932	968.4849260925215	1065.6737342333638	831.4236624264006	1331.0498510760644	413.30149305428074	602.7648312915552	1477.2407559658127	1074.0637229164852	1919.0546095257564	1082.5700851692088	1636.8518956226026	1406.7862751704008	1185.339176140484	1782.7429646886812	1964.4598460827235	1155.0826268939966	1088.5542765800892	1693.5484751305462	1034.135937877137	1136.9035053849357	1591.4863897362698	1630.7293467819845	1179.0230019598819	2167.8789651508314	1968.153189154458	1635.5603115234067	1386.5062768777273	1286.7557620888456	855.2411478241706	1289.145121128548	1687.2513503398777	1663.7424373048	1742.8635258879792	1833.4061027505616	1587.0218366696424	1594.0409418447439	626.280322656843	1365.7947754165355	2786.838831723682	1711.7603896121357	1750.760882044446	1620.6286248848216	2275.0702025136025	1541.5290335881923
PWY-7431	0.0	297.60185066186864	158.46994535519127	649.3524861878452	0.0	569.0681603320864	569.6612805315414	326.1255987227249	305.8250276854928	306.0262120404901	142.8	128.08325266214908	492.57196106947896	49.395882508742986	113.97464691111826	355.1466544454629	0.0	0.0	513.6226946366928	256.3915611814346	0.0	137.47260973120112	422.1080253082958	857.0626290433586	0.0	0.0	171.24999999999997	0.0	162.0	358.40001730472693	237.4629552246422	65.22950816611862	408.14811449341204	405.2261306532663	512.9553030710034	0.0	314.7427917779654	137.9883001241437	214.94557876870164	178.0559262096131	739.6132798632523	0.0	450.1687720576472	196.88379951192042	253.09889247211106	0.0	208.44228994264887	501.71601332514155	291.03913458479155	878.5301284162002	223.40939597315437	671.5072801397787	452.2417345840381
PWY-7527	0.0	302.47299743110995	0.0	0.0	0.0	0.0	524.2071271754489	0.0	0.0	0.0	0.0	0.0	387.0532082275857	0.0	0.0	0.0	0.0	0.0	441.7573048403452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361.1083574700302	0.0	0.0	523.7222630064296	259.31563953156507	0.0	219.98837501043215	0.0	0.0	177.8939746690553	591.9537748893066	0.0	629.9702133241459	249.66456244159502	419.313299901634	0.0	471.1870368038298	763.7030696746023	0.0	284.74519150083563	0.0	378.54972481793334	360.3834842968937
PWY-7539	498.89293006279684	1486.4135555451644	491.1474482624078	778.6891532684125	0.0	1035.6447348234256	986.3671771188773	740.3761664714322	1935.2849860851097	769.4231927973598	775.7509744348876	840.1096430798684	1441.3030829968254	487.3396013045458	585.6985028070404	1660.0182177083316	912.497718581249	1468.0254392385982	1057.2154034763068	1310.8793841335628	842.455920970364	694.9268779361611	1220.807532995886	1611.9005439344953	1118.0279040445935	1156.6985891383656	533.1338600726699	1088.7357965892795	633.9927039882022	1670.5334965579257	1692.2337048930353	1360.0100514905598	1997.6586779144338	1331.5296030828804	1791.7525721909062	1587.686197465562	1468.087236331814	1047.987187827837	1491.4381009614197	1722.5153250731114	1323.1333013505061	1618.712832921381	1520.7275795904413	1197.3777812337441	814.9364535932915	375.19570308403917	1220.2408190491924	2014.5168614568097	1151.7601494814292	1409.1764734636017	1533.7258812735674	2502.2771904182714	1536.0136025798267
PWY-7560	595.5344506517691	1266.294793161947	635.1760347547237	919.3238792495976	210.7650273224044	1096.9344047088598	1337.8677921984697	759.3092485676451	1965.5399416909622	896.1012636487226	927.7414248021108	811.1234290843806	1398.0737150485343	431.1713063648171	576.0413577881194	1527.321311116492	989.2722868217055	1754.294358456067	987.6666809964111	1289.9937751602845	1124.1130622647227	988.3855809462507	1628.9238510759203	1591.2999559041994	1249.4966072102554	893.6856810244469	975.5559318759276	864.2688679245283	782.0452488687783	1298.6083690145163	1332.8389595141225	1027.17012284318	2107.678236467026	1516.5743201370342	1475.1433513288493	1142.7209753979892	1201.5238949580992	776.961569279819	1140.625075920048	1654.5	1431.36	1782.8193746962581	1722.1700000000003	1400.278481012658	1466.0	683.841918993315	1261.0000000000002	2225.488403627253	1469.244542936288	1548.6179573959782	1388.9067201604812	2022.2616394443596	1567.2278929278198
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0813272012638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289.7210156973462	0.0
PWY-7663	447.40283432675375	1852.7471748621215	840.3465399906509	1352.6970080680471	328.8765577291222	1793.1464947952484	1991.007789380927	869.3589911701847	2895.530826008676	1150.4861703183774	1523.3277580478864	1284.9270067277507	2268.5614723682256	684.5887555006024	914.9893101415665	2101.4586600249277	1529.8176112807748	2705.8324671123505	1266.3875401219623	2105.1404440323395	1655.888018120602	1006.7776647330364	2090.7327685564605	1787.9325493786178	1486.3443958790579	1735.0238873522758	1556.9248108846518	1537.5221817959023	1056.5795614844742	2741.8806107291275	2639.9933098073157	2170.5046682448797	2513.576532578421	2198.354502917959	2685.088729246152	2239.3720053076036	2129.3666123099074	1474.1068925955324	2168.886711353295	2730.0723925343964	2192.140093165243	2807.682107323505	2247.6777367888667	1860.2680026456887	1932.3537050041568	697.2526067207347	1830.3346525450524	3641.8828956723105	1964.5192655914302	2444.340322600114	2547.959479015919	3082.270272809185	2396.3118325272417
PWY-7664	0.0	1251.5285213945672	395.8709360271029	908.5769553320074	0.0	0.0	649.6328373803416	466.42379809223314	2123.4650338696315	302.8052762400149	632.8518558506272	1104.671670516896	1034.2519802831778	0.0	0.0	1323.5020839375848	462.2606070621753	1515.9234077794736	481.100660342069	1202.021737009591	552.0017856353012	0.0	676.8189638212446	692.6698190229376	1225.3584624144585	1232.1994037006807	676.5215641581133	1074.5826707030512	604.858627660241	2036.5066197225601	1889.7878687132838	1570.610023744898	1329.853297558998	498.97352850761564	2230.3265252319666	1900.593381029324	1524.1490745310143	1250.358440411937	1876.8815166712418	1960.110735626126	712.4859253979093	2128.0304927680695	352.29683736909635	709.0176560538237	758.2845344413867	351.3340590875918	1028.8593537320664	1676.0844167506978	1066.2995127953234	1281.9778256289867	1756.9728110272622	1848.0619609463504	1787.8524709337034
PWY-841	696.5096339500883	1478.4846041720316	745.2587038178539	1162.5871537673909	325.72515496868755	1240.173133752415	1653.9151833761423	914.1612554322281	2257.759417873886	1090.304689050565	1262.0238693651645	953.4096509900088	1621.7487613341816	534.5692110712922	704.6745681271595	1760.296214502708	1388.6084560239224	2272.8559355893594	1255.1130513807707	1811.5958006392093	1575.5701182179778	1240.1980029631347	2020.1424016600179	2091.6310237278526	1529.2887909698263	1055.6709023025144	1648.3381986062207	1013.0233051142582	1087.7569835600123	1556.7254893236022	1646.2363980843645	1213.405554161125	2442.462269915276	2109.8290457293733	1720.7105874942022	1515.165974872856	1390.1504669536998	908.1354412658284	1401.5625534521641	1973.2818677049736	1704.4469206667561	2225.3186703700153	2047.574720160891	1655.7269227191093	1783.4799378017972	818.0913308198706	1518.8261055415571	2873.953908049958	1815.0669079853856	1878.5625109299685	1620.9432250094583	2661.9250012362645	1830.7522599230222
PWY-922	0.0	0.0	0.0	68.74476800182968	0.0	0.0	0.0	0.0	0.0	57.61741787401361	0.0	0.0	0.0	0.0	13.909371036663831	0.0	41.82017786983008	23.132605052679057	0.0	0.0	89.59450089244628	0.0	0.0	86.48281064803317	0.0	0.0	327.80252666807735	0.0	0.0	0.0	240.35308606911028	0.0	0.0	225.6122827738738	0.0	0.0	0.0	0.0	0.0	0.0	105.27715904152919	0.0	0.0	0.0	0.0	0.0	0.0	317.21533075753035	11.442305464957398	121.76379918051134	0.0	0.0	0.0
PWY0-1061	426.4985257945394	1159.0507393180112	390.88912976372427	917.865609367611	358.94131365074094	0.0	0.0	766.1041171554444	1224.8563692993519	720.3294728127481	755.4130184827483	631.2462732526137	362.1065944843894	367.37519228467875	432.7012258607173	696.4043193139777	728.5301704237831	619.9377389274144	495.2606608141357	799.359586587893	776.6325063453107	372.5686746924404	677.5948657986006	775.5670330667334	546.8757259911474	1118.8487419882285	1445.714231895124	1057.805109414831	1034.556621225946	1791.1771179722414	1769.7495419121315	1328.6703168975127	1331.1004182713064	1311.4079584394253	1708.413309399072	1617.1746610887149	1112.7675492029068	1072.8833260599781	1444.2920353867664	985.2303585187136	444.6685700759495	845.3727164900677	0.0	1258.8292541855787	0.0	0.0	566.0040650803271	2092.533036363843	1167.5068754862777	1643.7590632047886	1695.3758652246995	1342.0416436074952	1119.6100354514676
PWY0-1241	82.0	433.6262833675565	435.40106951871655	671.7982456140352	0.0	583.9689646767027	933.4642754694884	136.2473040977714	847.9956797235023	584.7818475626177	710.5626850937807	499.2999289267947	526.8508287292817	28.08808808808809	0.0	622.548787699586	577.306271049588	1153.8824139510762	203.05785123966942	556.9750488520141	571.6325533801761	619.4434470377021	603.4294826088649	522.3021582733813	781.8663838812301	703.0	282.97131487315534	698.0	313.8705416116248	890.81	982.2107893057996	854.519296741357	766.0	479.4607642508429	864.8599999999999	855.9725619844758	446.3535731383718	572.0780527927866	590.3403733862164	538.4549608959462	551.9063378268497	1366.4906251189188	85.93381625554457	746.0	1018.2131009824943	555.8947034609553	553.7447765991642	1000.5584850965059	783.8562900750421	941.5241598727383	1194.0	681.760867076289	851.6862820760176
PWY0-1261	0.0	1325.9296392842389	454.08936483481403	749.0705482401802	0.0	1220.9277180606352	860.5847378251981	505.3463178359603	1222.006104099211	518.742927488701	874.3982382179275	696.2347356789511	1542.8336186361905	217.50349735577004	0.0	1013.5358206183247	976.7978938022433	1085.4172425985435	996.93371768654	998.2857527346038	718.1277441205588	0.0	872.4684736764195	849.4798280061555	766.9839659067756	942.5631597438894	850.2147456817905	861.9950123712521	681.7547347688653	1949.0447025261083	1780.6372806900893	1525.8849433592795	1065.288751106997	1452.0457922104156	2011.350996745163	1348.4395612470153	1497.983631768872	954.3282113342701	1526.286520656387	1184.6300123994044	1461.672546117752	553.5018369093715	906.7381844425291	1202.884834783317	864.1079950659606	213.44533881524856	1123.6891981753238	2493.870426349552	1124.2723840430776	1626.5942938936512	1356.3319928391243	2028.7658793135486	1582.072131700406
PWY0-1277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.88880063542493	0.0	147.30434782608697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1296	688.2038404726736	1581.4571744335976	328.51927119831817	700.0014002956705	353.2950276243094	725.9881115916955	719.387156908665	731.7646719261111	1031.7424762951769	508.25917192539254	450.03351955307255	389.8336242001163	1234.1035180213314	565.3215894458289	829.8830676151669	677.4196068862743	711.245194999067	594.953395472703	1171.7944317730007	896.345387680049	602.0693069306931	729.8677855797224	717.3559084906957	1406.3747247486835	322.0	1310.395967991729	1272.8242505749338	1133.547276697024	914.2682926829269	1735.2924549426843	1537.791792537533	1347.088829437557	1286.5614802175535	1405.0351966873704	1826.9048822878813	1377.1943757466654	1413.2523991332164	912.4160113408258	1351.598043328856	1262.7312746478062	1312.0177587262704	435.8934616661136	1523.9987420342761	1376.580402765254	448.14600231749705	0.0	1231.5293590318247	1990.9157291593876	708.2500507433327	1281.6784648626403	1543.168812467333	1835.1158480074146	1193.5827538247565
PWY0-1297	381.08964222112576	1074.3722820744078	267.738219561726	605.6069075458173	287.47132867132865	29.70122981377795	24.7324451403166	659.7737094439333	870.4680456115119	550.2099510637623	378.805	355.0012360939431	864.5124789352377	379.35109584834106	619.7642849557152	578.5809212188846	629.2162755900249	526.2600071693153	677.9429130480179	646.2553010864307	519.9597317477455	314.88510626706943	627.4086499873396	770.0554580285525	276.0	1123.5572354145186	1198.362578007509	959.4068261606366	813.4177215189874	1499.0634444371244	1220.395743416908	1136.240684750591	1074.0717519920952	1052.1381824924774	1562.994100690419	1276.8664254572154	1129.3129120648211	834.5892434575553	1224.207012977082	913.881430881465	496.5688273286222	426.2906633687254	155.01257551352964	816.5872290272166	266.05904532043024	0.0	517.146259757541	1433.962995785433	651.7843989837087	883.7521862001377	1318.0474997644524	1285.923254909042	912.5514108262363
